type,asset,quantity,price_per_unit,date
hold,bitcoin,0,58718.3,2021-04-01 00:00:00
hold,cardano,0,1.1828,2021-04-01 00:00:00
hold,Stacks,0,1.2616620063781738,2021-04-01 00:00:00
sell,Dash,100,234.1024932861328,2021-04-01 00:00:00
hold,Enjin_Coin,0,2.542382001876831,2021-04-01 00:00:00
hold,usd_coin,0,1.0001,2021-04-01 00:00:00
hold,Tezos,0,5.161215782165527,2021-04-01 00:00:00
buy,Huobi_Token,100,16.56702995300293,2021-04-01 00:00:00
sell,Nexo,100,2.783945083618164,2021-04-01 00:00:00
sell,ftx_token,100,40.5549,2021-04-01 00:00:00
hold,dai,0,1.0005,2021-04-01 00:00:00
hold,TrueUSD,0,1.0042649507522583,2021-04-01 00:00:00
hold,tron,0,0.085388,2021-04-01 00:00:00
sell,Fantom,100,0.4443269968032837,2021-04-01 00:00:00
sell,BNB,100,335.212890625,2021-04-01 00:00:00
sell,Filecoin,100,188.1786193847656,2021-04-01 00:00:00
buy,Gala,100,0.023726999759674,2021-04-01 00:00:00
hold,Maker,0,2302.5419921875,2021-04-01 00:00:00
hold,OKB,0,17.27296257019043,2021-04-01 00:00:00
buy,avalanche,100,28.34,2021-04-01 00:00:00
hold,Celsius,0,5.001033782958984,2021-04-02 00:00:00
sell,IOTA,100,1.7014390230178833,2021-04-02 00:00:00
buy,Axie_Infinity,100,5.675601005554199,2021-04-02 00:00:00
buy,Compound,100,9.999999974752427e-07,2021-04-02 00:00:00
sell,chainlink,100,32.46,2021-04-02 00:00:00
buy,PAX_Gold,100,1742.8388671875,2021-04-02 00:00:00
hold,Hedera,0,0.3644720017910003,2021-04-02 00:00:00
buy,bitcoin_cash,100,580.86,2021-04-02 00:00:00
sell,Kava,100,7.111882209777832,2021-04-02 00:00:00
sell,Elrond,100,167.6265411376953,2021-04-02 00:00:00
hold,Helium,0,13.55916976928711,2021-04-02 00:00:00
buy,xrp,100,0.60676,2021-04-02 00:00:00
buy,Theta_Network,100,11.775785446166992,2021-04-02 00:00:00
sell,Bitcoin_Gold,100,42.4348258972168,2021-04-02 00:00:00
hold,Gnosis,0,170.4930877685547,2021-04-02 00:00:00
sell,near_protocol,100,5.9897,2021-04-02 00:00:00
buy,Synthetix,100,21.432899475097656,2021-04-02 00:00:00
hold,monero,0,257.652,2021-04-02 00:00:00
hold,KuCoin_Token,0,7.2368621826171875,2021-04-02 00:00:00
hold,Celo,0,4.464427947998047,2021-04-02 00:00:00
sell,Zilliqa,100,0.2049160003662109,2021-04-02 00:00:00
hold,Holo,0,0.0254790000617504,2021-04-02 00:00:00
sell,BitTorrent_(New),100,0.0071660000830888,2021-04-02 00:00:00
sell,Waves,100,13.366260528564451,2021-04-02 00:00:00
buy,uniswap,100,30.2211,2021-04-02 00:00:00
buy,Neutrino_USD,100,1.0022920370101929,2021-04-02 00:00:00
buy,Quant,100,42.06349563598633,2021-04-02 00:00:00
sell,polkadot,100,40.999,2021-04-02 00:00:00
sell,ethereum_classic,100,15.2565,2021-04-02 00:00:00
hold,The_Graph,0,2.213009119033813,2021-04-02 00:00:00
sell,Loopring,100,0.5696960091590881,2021-04-02 00:00:00
buy,Aave,100,406.6922912597656,2021-04-02 00:00:00
sell,Zcash,100,169.82884216308594,2021-04-02 00:00:00
hold,The_Sandbox,0,0.8127589821815491,2021-04-02 00:00:00
sell,Basic_Attention_Token,100,1.208935022354126,2021-04-02 00:00:00
buy,dogecoin,100,0.05757,2021-04-02 00:00:00
hold,Klaytn,0,4.036878108978272,2021-04-02 00:00:00
sell,Binance_USD,100,1.0004839897155762,2021-04-02 00:00:00
buy,Kusama,100,450.4066467285156,2021-04-02 00:00:00
buy,Shiba_Inu,100,0.0,2021-04-02 00:00:00
hold,Neo,0,53.35142135620117,2021-04-02 00:00:00
buy,unus_sed_leo,100,2.0206,2021-04-02 00:00:00
buy,NEM,100,0.3823300004005432,2021-04-02 00:00:00
hold,Decentraland,0,1.050654053688049,2021-04-02 00:00:00
buy,Cronos,100,0.2307070046663284,2021-04-02 00:00:00
hold,stellar,0,0.43913,2021-04-02 00:00:00
sell,Algorand,100,1.3612699508666992,2021-04-02 00:00:00
hold,Arweave,0,28.97087860107422,2021-04-02 00:00:00
sell,EOS,100,6.298630237579346,2021-04-02 00:00:00
buy,PancakeSwap,100,17.122249603271484,2021-04-02 00:00:00
buy,Curve_DAO_Token,100,3.35693907737732,2021-04-02 00:00:00
hold,Bitcoin_SV,0,247.17758178710935,2021-04-02 00:00:00
buy,tether,100,0.9998,2021-04-02 00:00:00
hold,Decred,0,183.66812133789065,2021-04-02 00:00:00
sell,Pax_Dollar,100,1.0028339624404907,2021-04-02 00:00:00
buy,THORChain,100,8.416341781616211,2021-04-02 00:00:00
sell,polygon,100,0.383,2021-04-02 00:00:00
buy,wrapped_bitcoin,100,59047.2,2021-04-02 00:00:00
sell,ethereum,100,2134.55,2021-04-02 00:00:00
sell,VeChain,100,0.0950400009751319,2021-04-02 00:00:00
buy,1inch,100,4.68897819519043,2021-04-02 00:00:00
buy,litecoin,100,211.84,2021-04-02 00:00:00
buy,Qtum,100,10.325175285339355,2021-04-02 00:00:00
buy,Trust_Wallet_Token,100,0.6103100180625916,2021-04-02 00:00:00
buy,bitcoin,100,58977.3,2021-04-02 00:00:00
hold,cardano,0,1.1903,2021-04-02 00:00:00
hold,Stacks,0,1.2211970090866089,2021-04-02 00:00:00
buy,Dash,100,245.21214294433597,2021-04-02 00:00:00
hold,Enjin_Coin,0,2.64117693901062,2021-04-02 00:00:00
sell,usd_coin,100,0.9999,2021-04-02 00:00:00
sell,Tezos,100,5.369715213775635,2021-04-02 00:00:00
hold,Huobi_Token,0,16.982397079467773,2021-04-02 00:00:00
sell,Nexo,100,2.8326520919799805,2021-04-02 00:00:00
hold,ftx_token,0,41.8386,2021-04-02 00:00:00
sell,dai,100,0.9994,2021-04-02 00:00:00
buy,TrueUSD,100,1.003924012184143,2021-04-02 00:00:00
hold,tron,0,0.092258,2021-04-02 00:00:00
buy,Fantom,100,0.4287439882755279,2021-04-02 00:00:00
hold,BNB,0,339.0077209472656,2021-04-02 00:00:00
buy,Filecoin,100,171.9756317138672,2021-04-02 00:00:00
hold,Gala,0,0.0256910007447004,2021-04-02 00:00:00
buy,Maker,100,2483.643310546875,2021-04-02 00:00:00
hold,OKB,0,17.456172943115234,2021-04-02 00:00:00
buy,avalanche,100,29.04,2021-04-02 00:00:00
sell,Celsius,100,5.471645832061768,2021-04-03 00:00:00
sell,IOTA,100,1.5416239500045776,2021-04-03 00:00:00
buy,Axie_Infinity,100,5.102569103240967,2021-04-03 00:00:00
buy,Compound,100,9.999999974752427e-07,2021-04-03 00:00:00
hold,chainlink,0,29.31,2021-04-03 00:00:00
buy,PAX_Gold,100,1743.1920166015625,2021-04-03 00:00:00
buy,Hedera,100,0.3204379975795746,2021-04-03 00:00:00
buy,bitcoin_cash,100,530.76,2021-04-03 00:00:00
buy,Kava,100,6.373434066772461,2021-04-03 00:00:00
hold,Elrond,0,158.69137573242188,2021-04-03 00:00:00
buy,Helium,100,15.333942413330078,2021-04-03 00:00:00
buy,xrp,100,0.57886,2021-04-03 00:00:00
sell,Theta_Network,100,11.544872283935549,2021-04-03 00:00:00
sell,Bitcoin_Gold,100,42.16754531860352,2021-04-03 00:00:00
sell,Gnosis,100,167.30551147460938,2021-04-03 00:00:00
hold,near_protocol,0,5.6862,2021-04-03 00:00:00
buy,Synthetix,100,19.41346549987793,2021-04-03 00:00:00
sell,monero,100,257.027,2021-04-03 00:00:00
hold,KuCoin_Token,0,6.505608081817627,2021-04-03 00:00:00
buy,Celo,100,4.312920093536377,2021-04-03 00:00:00
hold,Zilliqa,0,0.1844229996204376,2021-04-03 00:00:00
hold,Holo,0,0.0262419991195201,2021-04-03 00:00:00
hold,BitTorrent_(New),0,0.0072619998827576,2021-04-03 00:00:00
sell,Waves,100,11.89447021484375,2021-04-03 00:00:00
buy,uniswap,100,29.355,2021-04-03 00:00:00
hold,Neutrino_USD,0,1.000116944313049,2021-04-03 00:00:00
buy,Quant,100,40.19768142700195,2021-04-03 00:00:00
buy,polkadot,100,41.368,2021-04-03 00:00:00
sell,ethereum_classic,100,13.5699,2021-04-03 00:00:00
buy,The_Graph,100,2.094688892364502,2021-04-03 00:00:00
sell,Loopring,100,0.5313389897346497,2021-04-03 00:00:00
buy,Aave,100,385.4205627441406,2021-04-03 00:00:00
buy,Zcash,100,173.1709747314453,2021-04-03 00:00:00
sell,The_Sandbox,100,0.7143430113792419,2021-04-03 00:00:00
buy,Basic_Attention_Token,100,1.1306270360946655,2021-04-03 00:00:00
hold,dogecoin,0,0.055554,2021-04-03 00:00:00
sell,Klaytn,100,3.756624937057495,2021-04-03 00:00:00
buy,Binance_USD,100,1.0031169652938845,2021-04-03 00:00:00
sell,Kusama,100,439.7389526367188,2021-04-03 00:00:00
buy,Shiba_Inu,100,0.0,2021-04-03 00:00:00
sell,Neo,100,51.2561149597168,2021-04-03 00:00:00
buy,unus_sed_leo,100,2.0092,2021-04-03 00:00:00
sell,NEM,100,0.3887709975242615,2021-04-03 00:00:00
hold,Decentraland,0,0.957414984703064,2021-04-03 00:00:00
hold,Cronos,0,0.2159830033779144,2021-04-03 00:00:00
hold,stellar,0,0.4085,2021-04-03 00:00:00
sell,Algorand,100,1.2695469856262207,2021-04-03 00:00:00
hold,Arweave,0,28.249099731445312,2021-04-03 00:00:00
buy,EOS,100,5.453808784484863,2021-04-03 00:00:00
hold,PancakeSwap,0,15.665895462036133,2021-04-03 00:00:00
sell,Curve_DAO_Token,100,2.9302239418029785,2021-04-03 00:00:00
buy,Bitcoin_SV,100,220.26101684570312,2021-04-03 00:00:00
sell,tether,100,0.9996,2021-04-03 00:00:00
sell,Decred,100,178.21200561523438,2021-04-03 00:00:00
sell,Pax_Dollar,100,1.0051920413970947,2021-04-03 00:00:00
hold,THORChain,0,9.116093635559082,2021-04-03 00:00:00
hold,polygon,0,0.352,2021-04-03 00:00:00
buy,wrapped_bitcoin,100,57006.84,2021-04-03 00:00:00
hold,ethereum,0,2008.59,2021-04-03 00:00:00
hold,VeChain,0,0.0888189971446991,2021-04-03 00:00:00
buy,1inch,100,4.267989158630371,2021-04-03 00:00:00
hold,litecoin,0,195.231,2021-04-03 00:00:00
sell,Qtum,100,9.931642532348633,2021-04-03 00:00:00
hold,Trust_Wallet_Token,0,0.5958470106124878,2021-04-03 00:00:00
hold,bitcoin,0,57059.9,2021-04-03 00:00:00
sell,cardano,100,1.1633,2021-04-03 00:00:00
sell,Stacks,100,1.1197930574417114,2021-04-03 00:00:00
hold,Dash,0,224.99575805664065,2021-04-03 00:00:00
hold,Enjin_Coin,0,2.390010118484497,2021-04-03 00:00:00
buy,usd_coin,100,0.9997,2021-04-03 00:00:00
buy,Tezos,100,4.853260040283203,2021-04-03 00:00:00
hold,Huobi_Token,0,15.768816947937012,2021-04-03 00:00:00
hold,Nexo,0,2.703011035919189,2021-04-03 00:00:00
buy,ftx_token,100,39.8773,2021-04-03 00:00:00
buy,dai,100,0.9976,2021-04-03 00:00:00
sell,TrueUSD,100,1.0065560340881348,2021-04-03 00:00:00
buy,tron,100,0.101466,2021-04-03 00:00:00
hold,Fantom,0,0.3894219994544983,2021-04-03 00:00:00
sell,BNB,100,323.1335144042969,2021-04-03 00:00:00
hold,Filecoin,0,178.85218811035156,2021-04-03 00:00:00
sell,Gala,100,0.0249530002474784,2021-04-03 00:00:00
hold,Maker,0,2237.2138671875,2021-04-03 00:00:00
sell,OKB,100,15.965215682983398,2021-04-03 00:00:00
hold,avalanche,0,28.18,2021-04-03 00:00:00
hold,Celsius,0,5.997982025146484,2021-04-04 00:00:00
hold,IOTA,0,1.6078660488128662,2021-04-04 00:00:00
buy,Axie_Infinity,100,5.907862186431885,2021-04-04 00:00:00
buy,Compound,100,9.999999974752427e-07,2021-04-04 00:00:00
buy,chainlink,100,30.75,2021-04-04 00:00:00
hold,PAX_Gold,0,1755.4344482421875,2021-04-04 00:00:00
buy,Hedera,100,0.3330669999122619,2021-04-04 00:00:00
buy,bitcoin_cash,100,560.81,2021-04-04 00:00:00
hold,Kava,0,7.06195878982544,2021-04-04 00:00:00
buy,Elrond,100,168.69483947753906,2021-04-04 00:00:00
hold,Helium,0,16.73272132873535,2021-04-04 00:00:00
buy,xrp,100,0.63489,2021-04-04 00:00:00
sell,Theta_Network,100,11.919861793518066,2021-04-04 00:00:00
buy,Bitcoin_Gold,100,44.622684478759766,2021-04-04 00:00:00
buy,Gnosis,100,171.58871459960938,2021-04-04 00:00:00
sell,near_protocol,100,6.0593,2021-04-04 00:00:00
buy,Synthetix,100,20.80095863342285,2021-04-04 00:00:00
sell,monero,100,263.582,2021-04-04 00:00:00
hold,KuCoin_Token,0,7.476141929626465,2021-04-04 00:00:00
hold,Celo,0,4.440989971160889,2021-04-04 00:00:00
sell,Zilliqa,100,0.221777006983757,2021-04-04 00:00:00
sell,Holo,100,0.0279179997742176,2021-04-04 00:00:00
buy,BitTorrent_(New),100,0.0106769995763897,2021-04-04 00:00:00
hold,Waves,0,12.457551956176758,2021-04-04 00:00:00
hold,uniswap,0,30.9002,2021-04-04 00:00:00
buy,Neutrino_USD,100,1.008020043373108,2021-04-04 00:00:00
sell,Quant,100,40.18839263916016,2021-04-04 00:00:00
sell,polkadot,100,44.29,2021-04-04 00:00:00
buy,ethereum_classic,100,14.5478,2021-04-04 00:00:00
buy,The_Graph,100,2.1610939502716064,2021-04-04 00:00:00
buy,Loopring,100,0.5717660188674927,2021-04-04 00:00:00
sell,Aave,100,404.3097229003906,2021-04-04 00:00:00
hold,Zcash,0,188.83917236328125,2021-04-04 00:00:00
sell,The_Sandbox,100,0.756974995136261,2021-04-04 00:00:00
buy,Basic_Attention_Token,100,1.1869879961013794,2021-04-04 00:00:00
buy,dogecoin,100,0.057401,2021-04-04 00:00:00
sell,Klaytn,100,3.815551996231079,2021-04-04 00:00:00
hold,Binance_USD,0,1.0033379793167114,2021-04-04 00:00:00
buy,Kusama,100,448.6820068359375,2021-04-04 00:00:00
hold,Shiba_Inu,0,0.0,2021-04-04 00:00:00
buy,Neo,100,54.735816955566406,2021-04-04 00:00:00
buy,unus_sed_leo,100,1.9791,2021-04-04 00:00:00
sell,NEM,100,0.4162369966506958,2021-04-04 00:00:00
hold,Decentraland,0,1.016826033592224,2021-04-04 00:00:00
sell,Cronos,100,0.2291609942913055,2021-04-04 00:00:00
buy,stellar,100,0.4285,2021-04-04 00:00:00
sell,Algorand,100,1.3149319887161257,2021-04-04 00:00:00
sell,Arweave,100,27.284757614135746,2021-04-04 00:00:00
hold,EOS,0,6.348458766937256,2021-04-04 00:00:00
buy,PancakeSwap,100,16.857711791992188,2021-04-04 00:00:00
sell,Curve_DAO_Token,100,3.1170530319213867,2021-04-04 00:00:00
hold,Bitcoin_SV,0,230.27784729003903,2021-04-04 00:00:00
hold,tether,0,1.0003,2021-04-04 00:00:00
buy,Decred,100,187.29486083984372,2021-04-04 00:00:00
sell,Pax_Dollar,100,1.0036360025405884,2021-04-04 00:00:00
buy,THORChain,100,10.391801834106444,2021-04-04 00:00:00
sell,polygon,100,0.361,2021-04-04 00:00:00
buy,wrapped_bitcoin,100,58295.45,2021-04-04 00:00:00
buy,ethereum,100,2075.94,2021-04-04 00:00:00
hold,VeChain,0,0.0940869972109794,2021-04-04 00:00:00
hold,1inch,0,4.59641695022583,2021-04-04 00:00:00
sell,litecoin,100,202.291,2021-04-04 00:00:00
sell,Qtum,100,10.957562446594238,2021-04-04 00:00:00
buy,Trust_Wallet_Token,100,0.7454100251197815,2021-04-04 00:00:00
hold,bitcoin,0,58199.9,2021-04-04 00:00:00
buy,cardano,100,1.1819,2021-04-04 00:00:00
sell,Stacks,100,1.1614420413970947,2021-04-04 00:00:00
sell,Dash,100,272.31475830078125,2021-04-04 00:00:00
sell,Enjin_Coin,100,2.4919979572296143,2021-04-04 00:00:00
buy,usd_coin,100,0.9998,2021-04-04 00:00:00
buy,Tezos,100,5.201882839202881,2021-04-04 00:00:00
hold,Huobi_Token,0,16.432777404785156,2021-04-04 00:00:00
sell,Nexo,100,2.7710349559783936,2021-04-04 00:00:00
sell,ftx_token,100,41.3697,2021-04-04 00:00:00
hold,dai,0,0.9985,2021-04-04 00:00:00
buy,TrueUSD,100,1.0079760551452637,2021-04-04 00:00:00
sell,tron,100,0.12763,2021-04-04 00:00:00
buy,Fantom,100,0.4099990129470825,2021-04-04 00:00:00
buy,BNB,100,351.6243896484375,2021-04-04 00:00:00
sell,Filecoin,100,183.77664184570312,2021-04-04 00:00:00
hold,Gala,0,0.0244549997150897,2021-04-04 00:00:00
hold,Maker,0,2308.0205078125,2021-04-04 00:00:00
hold,OKB,0,16.925912857055664,2021-04-04 00:00:00
buy,avalanche,100,29.16,2021-04-04 00:00:00
sell,Celsius,100,6.18842077255249,2021-04-05 00:00:00
hold,IOTA,0,1.7246110439300537,2021-04-05 00:00:00
buy,Axie_Infinity,100,9.256800651550291,2021-04-05 00:00:00
buy,Compound,100,9.999999974752427e-07,2021-04-05 00:00:00
hold,chainlink,0,32.33,2021-04-05 00:00:00
sell,PAX_Gold,100,1743.8997802734375,2021-04-05 00:00:00
hold,Hedera,0,0.3182210028171539,2021-04-05 00:00:00
sell,bitcoin_cash,100,647.03,2021-04-05 00:00:00
buy,Kava,100,6.942832946777344,2021-04-05 00:00:00
hold,Elrond,0,166.7383270263672,2021-04-05 00:00:00
buy,Helium,100,15.571629524230955,2021-04-05 00:00:00
sell,xrp,100,0.91324,2021-04-05 00:00:00
buy,Theta_Network,100,11.607787132263184,2021-04-05 00:00:00
sell,Bitcoin_Gold,100,54.51769256591797,2021-04-05 00:00:00
hold,Gnosis,0,170.6317596435547,2021-04-05 00:00:00
sell,near_protocol,100,6.123,2021-04-05 00:00:00
sell,Synthetix,100,20.698152542114254,2021-04-05 00:00:00
buy,monero,100,265.454,2021-04-05 00:00:00
buy,KuCoin_Token,100,9.399462699890137,2021-04-05 00:00:00
sell,Celo,100,4.641186237335205,2021-04-05 00:00:00
buy,Zilliqa,100,0.2118200063705444,2021-04-05 00:00:00
buy,Holo,100,0.02844800055027,2021-04-05 00:00:00
buy,BitTorrent_(New),100,0.0102279996499419,2021-04-05 00:00:00
buy,Waves,100,12.827874183654783,2021-04-05 00:00:00
sell,uniswap,100,30.785,2021-04-05 00:00:00
sell,Neutrino_USD,100,0.9986569881439208,2021-04-05 00:00:00
buy,Quant,100,39.01522445678711,2021-04-05 00:00:00
sell,polkadot,100,45.807,2021-04-05 00:00:00
hold,ethereum_classic,0,16.088,2021-04-05 00:00:00
buy,The_Graph,100,2.173732042312622,2021-04-05 00:00:00
buy,Loopring,100,0.5877150297164917,2021-04-05 00:00:00
hold,Aave,0,397.924560546875,2021-04-05 00:00:00
sell,Zcash,100,196.6537322998047,2021-04-05 00:00:00
sell,The_Sandbox,100,0.6761279702186584,2021-04-05 00:00:00
sell,Basic_Attention_Token,100,1.2856930494308472,2021-04-05 00:00:00
hold,dogecoin,0,0.059948,2021-04-05 00:00:00
sell,Klaytn,100,3.306565999984741,2021-04-05 00:00:00
sell,Binance_USD,100,1.0000959634780884,2021-04-05 00:00:00
sell,Kusama,100,462.1543273925781,2021-04-05 00:00:00
hold,Shiba_Inu,0,0.0,2021-04-05 00:00:00
sell,Neo,100,59.03301239013672,2021-04-05 00:00:00
sell,unus_sed_leo,100,2.0317,2021-04-05 00:00:00
sell,NEM,100,0.4260640144348144,2021-04-05 00:00:00
hold,Decentraland,0,1.0121259689331057,2021-04-05 00:00:00
hold,Cronos,0,0.246848002076149,2021-04-05 00:00:00
buy,stellar,100,0.53576,2021-04-05 00:00:00
sell,Algorand,100,1.4050110578536987,2021-04-05 00:00:00
hold,Arweave,0,27.4770565032959,2021-04-05 00:00:00
hold,EOS,0,6.707276821136475,2021-04-05 00:00:00
buy,PancakeSwap,100,16.921146392822266,2021-04-05 00:00:00
hold,Curve_DAO_Token,0,3.3183789253234863,2021-04-05 00:00:00
sell,Bitcoin_SV,100,248.08091735839844,2021-04-05 00:00:00
buy,tether,100,1.0001,2021-04-05 00:00:00
buy,Decred,100,192.9434509277344,2021-04-05 00:00:00
hold,Pax_Dollar,0,0.9999719858169556,2021-04-05 00:00:00
buy,THORChain,100,9.7686767578125,2021-04-05 00:00:00
buy,polygon,100,0.37,2021-04-05 00:00:00
sell,wrapped_bitcoin,100,58928.78,2021-04-05 00:00:00
buy,ethereum,100,2106.41,2021-04-05 00:00:00
hold,VeChain,0,0.1025599986314773,2021-04-05 00:00:00
buy,1inch,100,5.315637111663818,2021-04-05 00:00:00
hold,litecoin,0,221.456,2021-04-05 00:00:00
buy,Qtum,100,11.859381675720217,2021-04-05 00:00:00
hold,Trust_Wallet_Token,0,0.7289270162582397,2021-04-05 00:00:00
sell,bitcoin,100,58993.4,2021-04-05 00:00:00
sell,cardano,100,1.2117,2021-04-05 00:00:00
hold,Stacks,0,2.5833001136779785,2021-04-05 00:00:00
hold,Dash,0,273.76861572265625,2021-04-05 00:00:00
sell,Enjin_Coin,100,2.4742350578308105,2021-04-05 00:00:00
hold,usd_coin,0,0.9999,2021-04-05 00:00:00
hold,Tezos,0,6.041006088256836,2021-04-05 00:00:00
hold,Huobi_Token,0,16.912139892578125,2021-04-05 00:00:00
buy,Nexo,100,2.8414409160614014,2021-04-05 00:00:00
sell,ftx_token,100,43.4967,2021-04-05 00:00:00
hold,dai,0,1.0006,2021-04-05 00:00:00
sell,TrueUSD,100,1.0000799894332886,2021-04-05 00:00:00
hold,tron,0,0.136823,2021-04-05 00:00:00
hold,Fantom,0,0.4791480004787445,2021-04-05 00:00:00
hold,BNB,0,367.7724914550781,2021-04-05 00:00:00
buy,Filecoin,100,176.7781982421875,2021-04-05 00:00:00
buy,Gala,100,0.0228669997304677,2021-04-05 00:00:00
buy,Maker,100,2328.5859375,2021-04-05 00:00:00
buy,OKB,100,17.713647842407227,2021-04-05 00:00:00
sell,avalanche,100,31.27,2021-04-05 00:00:00
buy,Celsius,100,6.700531005859375,2021-04-06 00:00:00
hold,IOTA,0,1.810358047485352,2021-04-06 00:00:00
buy,Axie_Infinity,100,7.775959014892578,2021-04-06 00:00:00
hold,Compound,0,9.999999974752427e-07,2021-04-06 00:00:00
buy,chainlink,100,34.72,2021-04-06 00:00:00
buy,PAX_Gold,100,1759.2025146484375,2021-04-06 00:00:00
hold,Hedera,0,0.3275879919528961,2021-04-06 00:00:00
sell,bitcoin_cash,100,661.56,2021-04-06 00:00:00
hold,Kava,0,7.461729049682617,2021-04-06 00:00:00
buy,Elrond,100,192.16619873046875,2021-04-06 00:00:00
sell,Helium,100,18.661518096923828,2021-04-06 00:00:00
buy,xrp,100,1.09057,2021-04-06 00:00:00
buy,Theta_Network,100,11.731759071350098,2021-04-06 00:00:00
sell,Bitcoin_Gold,100,87.92223358154297,2021-04-06 00:00:00
sell,Gnosis,100,169.68031311035156,2021-04-06 00:00:00
hold,near_protocol,0,6.7809,2021-04-06 00:00:00
hold,Synthetix,0,22.08895301818848,2021-04-06 00:00:00
sell,monero,100,270.329,2021-04-06 00:00:00
sell,KuCoin_Token,100,11.145501136779783,2021-04-06 00:00:00
buy,Celo,100,4.573029041290283,2021-04-06 00:00:00
hold,Zilliqa,0,0.2056549936532974,2021-04-06 00:00:00
hold,Holo,0,0.0272279996424913,2021-04-06 00:00:00
hold,BitTorrent_(New),0,0.0097770001739263,2021-04-06 00:00:00
sell,Waves,100,13.46889591217041,2021-04-06 00:00:00
buy,uniswap,100,31.2328,2021-04-06 00:00:00
hold,Neutrino_USD,0,0.996832013130188,2021-04-06 00:00:00
buy,Quant,100,38.35174179077149,2021-04-06 00:00:00
hold,polkadot,0,43.314,2021-04-06 00:00:00
hold,ethereum_classic,0,17.726,2021-04-06 00:00:00
hold,The_Graph,0,2.188261032104492,2021-04-06 00:00:00
buy,Loopring,100,0.574334979057312,2021-04-06 00:00:00
sell,Aave,100,383.9899291992188,2021-04-06 00:00:00
hold,Zcash,0,191.09420776367188,2021-04-06 00:00:00
sell,The_Sandbox,100,0.6405209898948669,2021-04-06 00:00:00
sell,Basic_Attention_Token,100,1.3369309902191162,2021-04-06 00:00:00
buy,dogecoin,100,0.064283,2021-04-06 00:00:00
sell,Klaytn,100,3.502371072769165,2021-04-06 00:00:00
hold,Binance_USD,0,1.0017640590667725,2021-04-06 00:00:00
hold,Kusama,0,440.7651977539063,2021-04-06 00:00:00
hold,Shiba_Inu,0,0.0,2021-04-06 00:00:00
sell,Neo,100,63.167964935302734,2021-04-06 00:00:00
buy,unus_sed_leo,100,2.0868,2021-04-06 00:00:00
sell,NEM,100,0.4786689877510071,2021-04-06 00:00:00
buy,Decentraland,100,0.9644460082054138,2021-04-06 00:00:00
buy,Cronos,100,0.2310419976711273,2021-04-06 00:00:00
buy,stellar,100,0.5396,2021-04-06 00:00:00
sell,Algorand,100,1.4008500576019287,2021-04-06 00:00:00
buy,Arweave,100,29.75929450988769,2021-04-06 00:00:00
sell,EOS,100,6.664241790771484,2021-04-06 00:00:00
hold,PancakeSwap,0,18.063987731933597,2021-04-06 00:00:00
sell,Curve_DAO_Token,100,3.1714088916778564,2021-04-06 00:00:00
hold,Bitcoin_SV,0,264.5970458984375,2021-04-06 00:00:00
sell,tether,100,1.0001,2021-04-06 00:00:00
sell,Decred,100,190.07000732421875,2021-04-06 00:00:00
buy,Pax_Dollar,100,1.0015219449996948,2021-04-06 00:00:00
sell,THORChain,100,9.911519050598145,2021-04-06 00:00:00
buy,polygon,100,0.374,2021-04-06 00:00:00
sell,wrapped_bitcoin,100,58010.44,2021-04-06 00:00:00
sell,ethereum,100,2111.53,2021-04-06 00:00:00
hold,VeChain,0,0.1127000004053115,2021-04-06 00:00:00
hold,1inch,0,5.196361064910889,2021-04-06 00:00:00
sell,litecoin,100,236.827,2021-04-06 00:00:00
sell,Qtum,100,15.354145050048828,2021-04-06 00:00:00
buy,Trust_Wallet_Token,100,0.740854024887085,2021-04-06 00:00:00
sell,bitcoin,100,57996.3,2021-04-06 00:00:00
buy,cardano,100,1.2519,2021-04-06 00:00:00
hold,Stacks,0,1.98089599609375,2021-04-06 00:00:00
hold,Dash,0,276.6620788574219,2021-04-06 00:00:00
sell,Enjin_Coin,100,2.329422950744629,2021-04-06 00:00:00
buy,usd_coin,100,1.0,2021-04-06 00:00:00
hold,Tezos,0,6.205634117126465,2021-04-06 00:00:00
buy,Huobi_Token,100,18.436622619628903,2021-04-06 00:00:00
hold,Nexo,0,2.901871919631958,2021-04-06 00:00:00
hold,ftx_token,0,45.8183,2021-04-06 00:00:00
buy,dai,100,0.9987,2021-04-06 00:00:00
buy,TrueUSD,100,1.0015679597854614,2021-04-06 00:00:00
buy,tron,100,0.124191,2021-04-06 00:00:00
sell,Fantom,100,0.4584299921989441,2021-04-06 00:00:00
hold,BNB,0,403.59075927734375,2021-04-06 00:00:00
hold,Filecoin,0,166.02606201171875,2021-04-06 00:00:00
sell,Gala,100,0.0256890002638101,2021-04-06 00:00:00
buy,Maker,100,2295.118408203125,2021-04-06 00:00:00
sell,OKB,100,18.48472595214844,2021-04-06 00:00:00
hold,avalanche,0,31.46,2021-04-06 00:00:00
sell,Celsius,100,7.490713119506836,2021-04-07 00:00:00
hold,IOTA,0,1.657371997833252,2021-04-07 00:00:00
sell,Axie_Infinity,100,7.376083850860596,2021-04-07 00:00:00
buy,Compound,100,9.999999974752427e-07,2021-04-07 00:00:00
sell,chainlink,100,31.12,2021-04-07 00:00:00
hold,PAX_Gold,0,1758.21923828125,2021-04-07 00:00:00
sell,Hedera,100,0.2989619970321655,2021-04-07 00:00:00
sell,bitcoin_cash,100,614.8,2021-04-07 00:00:00
